tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,player_id,player_seed,player_entry,player_name,player_hand,player_ht,player_ioc,player_age,player_rank,player_rank_points,score,best_of,round,minutes,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced
2004-314,Gstaad,Clay,32,A,20040705,17,103819,1.0,,Roger Federer,R,185,SUI,22.9075975359,1.0,5610.0,6-7(5) 6-3 7-6(4),3,R16,114.0,8.0,0.0,98.0,63.0,52.0,26.0,17.0,0.0,0.0
2004-314,Gstaad,Clay,32,A,20040705,1,103819,1.0,,Roger Federer,R,185,SUI,22.9075975359,1.0,5610.0,6-1 6-1,3,R32,47.0,9.0,2.0,38.0,21.0,19.0,10.0,7.0,1.0,1.0
2004-421,Canada Masters,Hard,64,M,20040726,63,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,7-5 6-3,3,F,85.0,13.0,1.0,65.0,38.0,28.0,19.0,11.0,4.0,4.0
2004-421,Canada Masters,Hard,64,M,20040726,49,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,7-6(3) 7-6(4),3,R16,93.0,3.0,1.0,68.0,50.0,44.0,12.0,12.0,0.0,0.0
2004-421,Canada Masters,Hard,64,M,20040726,61,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,4-6 6-3 6-2,3,SF,104.0,8.0,0.0,77.0,46.0,38.0,19.0,14.0,3.0,4.0
2004-421,Canada Masters,Hard,64,M,20040726,57,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,7-5 6-4,3,QF,97.0,4.0,1.0,65.0,46.0,35.0,10.0,11.0,1.0,2.0
2004-421,Canada Masters,Hard,64,M,20040726,33,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,7-5 6-1,3,R32,64.0,13.0,0.0,67.0,47.0,35.0,11.0,10.0,6.0,7.0
2004-421,Canada Masters,Hard,64,M,20040726,1,103819,1.0,,Roger Federer,R,185,SUI,22.9650924025,1.0,5665.0,6-3 7-5,3,R64,88.0,12.0,5.0,68.0,40.0,31.0,17.0,11.0,1.0,1.0
2004-422,Cincinnati Masters,Hard,64,M,20040802,1,103819,1.0,,Roger Federer,R,185,SUI,22.984257358,1.0,6105.0,1-6 7-6(7) 6-4,3,R64,110.0,11.0,2.0,86.0,55.0,47.0,16.0,15.0,2.0,3.0
2004-96,Athens Olympics,Hard,64,A,20040816,33,103819,1.0,,Roger Federer,R,185,SUI,23.022587269,1.0,5910.0,4-6 7-5 7-5,3,R32,,,,,,,,,,
2004-96,Athens Olympics,Hard,64,A,20040816,1,103819,1.0,,Roger Federer,R,185,SUI,23.022587269,1.0,5910.0,6-3 5-7 6-1,3,R64,,,,,,,,,,
2004-560,US Open,Hard,128,G,20040830,1,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,7-5 6-2 6-4,5,R128,120.0,11.0,5.0,73.0,49.0,39.0,11.0,15.0,0.0,3.0
2004-560,US Open,Hard,128,G,20040830,125,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,6-3 6-4 6-4,5,SF,104.0,7.0,2.0,84.0,53.0,40.0,20.0,15.0,2.0,4.0
2004-560,US Open,Hard,128,G,20040830,65,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,6-2 6-7(4) 6-3 6-1,5,R64,124.0,8.0,5.0,104.0,61.0,50.0,25.0,18.0,2.0,4.0
2004-560,US Open,Hard,128,G,20040830,127,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,6-0 7-6(3) 6-0,5,F,109.0,11.0,1.0,89.0,49.0,38.0,22.0,12.0,5.0,6.0
2004-560,US Open,Hard,128,G,20040830,97,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,6-0 6-4 7-6(7),5,R32,123.0,10.0,2.0,96.0,59.0,46.0,21.0,14.0,1.0,1.0
2004-560,US Open,Hard,128,G,20040830,121,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,6-3 2-6 7-5 3-6 6-3,5,QF,180.0,16.0,9.0,158.0,101.0,75.0,27.0,24.0,6.0,9.0
2004-560,US Open,Hard,128,G,20040830,113,103819,1.0,,Roger Federer,R,185,SUI,23.06091718,1.0,5910.0,W/O,5,R16,,,,,,,,,,
2004-1720,Bangkok,Hard,32,A,20040927,17,103819,1.0,,Roger Federer,R,185,SUI,23.1375770021,1.0,6760.0,6-1 6-3,3,R16,51.0,6.0,1.0,46.0,26.0,21.0,13.0,8.0,2.0,3.0
2004-1720,Bangkok,Hard,32,A,20040927,31,103819,1.0,,Roger Federer,R,185,SUI,23.1375770021,1.0,6760.0,6-4 6-0,3,F,57.0,11.0,2.0,52.0,32.0,23.0,13.0,8.0,2.0,2.0
2004-1720,Bangkok,Hard,32,A,20040927,29,103819,1.0,,Roger Federer,R,185,SUI,23.1375770021,1.0,6760.0,7-5 2-6 6-3,3,SF,115.0,7.0,4.0,80.0,47.0,38.0,16.0,15.0,4.0,7.0
2004-1720,Bangkok,Hard,32,A,20040927,25,103819,1.0,,Roger Federer,R,185,SUI,23.1375770021,1.0,6760.0,7-6(3) 6-4,3,QF,82.0,14.0,3.0,71.0,39.0,33.0,12.0,11.0,2.0,4.0
2004-1720,Bangkok,Hard,32,A,20040927,1,103819,1.0,,Roger Federer,R,185,SUI,23.1375770021,1.0,6760.0,6-4 7-6(4),3,R32,96.0,13.0,2.0,69.0,45.0,38.0,13.0,11.0,2.0,2.0
2004-605,Masters Cup,Hard,8,F,20041115,3,103819,,,Roger Federer,R,185,SUI,23.2717316906,1.0,5585.0,6-3 3-6 6-3,3,RR,107.0,9.0,2.0,91.0,64.0,48.0,13.0,14.0,8.0,9.0
2004-605,Masters Cup,Hard,8,F,20041115,2,103819,,,Roger Federer,R,185,SUI,23.2717316906,1.0,5585.0,6-3 6-4,3,RR,76.0,6.0,0.0,63.0,39.0,28.0,17.0,10.0,3.0,3.0
2004-605,Masters Cup,Hard,8,F,20041115,5,103819,,,Roger Federer,R,185,SUI,23.2717316906,1.0,5585.0,6-3 6-2,3,F,67.0,9.0,0.0,47.0,30.0,26.0,10.0,9.0,0.0,0.0
2004-605,Masters Cup,Hard,8,F,20041115,1,103819,,,Roger Federer,R,185,SUI,23.2717316906,1.0,5585.0,6-1 7-6(4),3,RR,96.0,8.0,0.0,57.0,34.0,30.0,16.0,10.0,0.0,0.0
2004-605,Masters Cup,Hard,8,F,20041115,4,103819,,,Roger Federer,R,185,SUI,23.2717316906,1.0,5585.0,6-3 7-6(18),3,SF,108.0,8.0,0.0,81.0,50.0,39.0,19.0,11.0,2.0,3.0
2005-451,Doha,Hard,32,A,20050103,1,103819,1.0,,Roger Federer,R,185,SUI,23.4058863792,,,6-1 6-1,3,R32,58.0,1.0,1.0,52.0,39.0,27.0,7.0,7.0,0.0,0.0
2005-451,Doha,Hard,32,A,20050103,29,103819,1.0,,Roger Federer,R,185,SUI,23.4058863792,,,6-3 6-4,3,SF,65.0,7.0,0.0,58.0,37.0,27.0,16.0,10.0,1.0,1.0
2005-451,Doha,Hard,32,A,20050103,17,103819,1.0,,Roger Federer,R,185,SUI,23.4058863792,,,6-3 6-4,3,R16,61.0,2.0,0.0,56.0,34.0,23.0,19.0,10.0,2.0,2.0
2005-451,Doha,Hard,32,A,20050103,31,103819,1.0,,Roger Federer,R,185,SUI,23.4058863792,,,6-3 6-1,3,F,63.0,3.0,0.0,44.0,31.0,24.0,9.0,8.0,3.0,3.0
2005-451,Doha,Hard,32,A,20050103,25,103819,1.0,,Roger Federer,R,185,SUI,23.4058863792,,,6-1 6-2,3,QF,51.0,6.0,1.0,41.0,27.0,23.0,10.0,8.0,1.0,1.0
2005-580,Australian Open,Hard,128,G,20050117,113,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,6-2 6-2 7-6(4),5,R16,103.0,9.0,0.0,78.0,47.0,40.0,20.0,14.0,0.0,1.0
2005-580,Australian Open,Hard,128,G,20050117,125,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,5-7 6-4 5-7 7-6(6) 9-7,5,SF,268.0,22.0,8.0,188.0,107.0,88.0,41.0,31.0,9.0,13.0
2005-580,Australian Open,Hard,128,G,20050117,1,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,6-1 6-1 6-2,5,R128,94.0,4.0,1.0,68.0,41.0,33.0,15.0,11.0,6.0,6.0
2005-580,Australian Open,Hard,128,G,20050117,65,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,6-3 6-4 6-4,5,R64,113.0,7.0,0.0,84.0,59.0,45.0,17.0,15.0,3.0,4.0
2005-580,Australian Open,Hard,128,G,20050117,97,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,6-3 5-2 RET,5,R32,57.0,2.0,1.0,49.0,35.0,23.0,8.0,8.0,3.0,5.0
2005-580,Australian Open,Hard,128,G,20050117,121,103819,1.0,,Roger Federer,R,185,SUI,23.4442162902,1.0,6525.0,6-3 6-4 6-4,5,QF,99.0,22.0,4.0,99.0,65.0,50.0,21.0,15.0,4.0,4.0
2005-407,Rotterdam,Hard,32,A,20050214,17,103819,1.0,,Roger Federer,R,185,SUI,23.5208761123,1.0,5975.0,6-1 6-4,3,R16,64.0,0.0,1.0,58.0,37.0,27.0,13.0,9.0,1.0,1.0
2005-407,Rotterdam,Hard,32,A,20050214,31,103819,1.0,,Roger Federer,R,185,SUI,23.5208761123,1.0,5975.0,5-7 7-5 7-6(5),3,F,164.0,12.0,2.0,97.0,67.0,58.0,17.0,18.0,2.0,3.0
2005-407,Rotterdam,Hard,32,A,20050214,25,103819,1.0,,Roger Federer,R,185,SUI,23.5208761123,1.0,5975.0,7-5 7-5,3,QF,101.0,6.0,1.0,88.0,54.0,38.0,20.0,12.0,6.0,6.0
2005-407,Rotterdam,Hard,32,A,20050214,1,103819,1.0,,Roger Federer,R,185,SUI,23.5208761123,1.0,5975.0,6-3 6-4,3,R32,73.0,7.0,1.0,72.0,45.0,34.0,16.0,10.0,5.0,5.0
2005-407,Rotterdam,Hard,32,A,20050214,29,103819,1.0,,Roger Federer,R,185,SUI,23.5208761123,1.0,5975.0,7-5 6-3,3,SF,88.0,5.0,2.0,49.0,32.0,27.0,13.0,10.0,0.0,0.0
2005-495,Dubai,Hard,32,A,20050221,1,103819,1.0,,Roger Federer,R,185,SUI,23.5400410678,1.0,6050.0,6-7(5) 6-3 7-6(5),3,R32,124.0,11.0,4.0,99.0,62.0,47.0,21.0,16.0,2.0,4.0
2005-495,Dubai,Hard,32,A,20050221,31,103819,1.0,,Roger Federer,R,185,SUI,23.5400410678,1.0,6050.0,6-1 6-7(6) 6-3,3,F,136.0,6.0,2.0,102.0,63.0,43.0,25.0,15.0,5.0,7.0
2005-495,Dubai,Hard,32,A,20050221,29,103819,1.0,,Roger Federer,R,185,SUI,23.5400410678,1.0,6050.0,6-3 6-1,3,SF,52.0,8.0,3.0,51.0,33.0,25.0,11.0,8.0,3.0,3.0
2005-495,Dubai,Hard,32,A,20050221,17,103819,1.0,,Roger Federer,R,185,SUI,23.5400410678,1.0,6050.0,4-6 6-3 7-6(6),3,R16,136.0,7.0,1.0,100.0,66.0,46.0,22.0,16.0,6.0,9.0
2005-495,Dubai,Hard,32,A,20050221,25,103819,1.0,,Roger Federer,R,185,SUI,23.5400410678,1.0,6050.0,6-3 7-5,3,QF,73.0,3.0,1.0,72.0,42.0,34.0,14.0,11.0,0.0,1.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,81,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,7-6(3) 7-6(4),3,R16,107.0,7.0,1.0,67.0,47.0,42.0,14.0,12.0,0.0,0.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,65,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,6-3 6-2,3,R32,83.0,7.0,1.0,61.0,35.0,27.0,13.0,9.0,2.0,3.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,95,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,6-2 6-4 6-4,5,F,114.0,14.0,3.0,84.0,48.0,39.0,21.0,14.0,6.0,7.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,89,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,6-4 6-1,3,QF,67.0,4.0,1.0,42.0,26.0,20.0,8.0,9.0,0.0,2.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,93,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,6-3 6-1,3,SF,73.0,7.0,2.0,56.0,34.0,22.0,13.0,8.0,1.0,2.0
2005-404,Indian Wells Masters,Hard,96,M,20050307,33,103819,1.0,,Roger Federer,R,185,SUI,23.5783709788,1.0,6050.0,6-3 6-3,3,R64,74.0,1.0,0.0,50.0,31.0,20.0,15.0,9.0,1.0,2.0
2005-403,Miami Masters,Hard,96,M,20050321,93,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,6-4 6-3,3,SF,85.0,8.0,2.0,66.0,41.0,30.0,17.0,10.0,5.0,5.0
2005-403,Miami Masters,Hard,96,M,20050321,33,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,6-3 6-1,3,R64,72.0,12.0,1.0,39.0,24.0,21.0,11.0,8.0,0.0,0.0
2005-403,Miami Masters,Hard,96,M,20050321,95,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,2-6 6-7(4) 7-6(5) 6-3 6-1,5,F,223.0,9.0,9.0,151.0,90.0,67.0,30.0,24.0,4.0,9.0
2005-403,Miami Masters,Hard,96,M,20050321,89,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,6-4 6-2,3,QF,72.0,2.0,0.0,49.0,32.0,24.0,13.0,9.0,1.0,1.0
2005-403,Miami Masters,Hard,96,M,20050321,65,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,6-2 5-7 6-3,3,R32,137.0,11.0,2.0,92.0,52.0,36.0,24.0,15.0,3.0,5.0
2005-403,Miami Masters,Hard,96,M,20050321,81,103819,1.0,,Roger Federer,R,185,SUI,23.6167008898,1.0,6050.0,6-3 4-6 6-4,3,R16,106.0,5.0,2.0,76.0,50.0,39.0,14.0,15.0,2.0,5.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,57,103819,1.0,,Roger Federer,R,185,SUI,23.6741957563,1.0,6515.0,6-7(1) 6-2 7-6(8),3,QF,140.0,4.0,1.0,112.0,69.0,45.0,19.0,16.0,2.0,8.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,49,103819,1.0,,Roger Federer,R,185,SUI,23.6741957563,1.0,6515.0,6-2 6-7(3) 6-4,3,R16,141.0,9.0,0.0,93.0,52.0,42.0,24.0,15.0,7.0,8.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,1,103819,1.0,,Roger Federer,R,185,SUI,23.6741957563,1.0,6515.0,6-3 6-1,3,R64,63.0,0.0,1.0,46.0,28.0,20.0,11.0,8.0,0.0,1.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,33,103819,1.0,,Roger Federer,R,185,SUI,23.6741957563,1.0,6515.0,6-3 6-4,3,R32,60.0,4.0,3.0,62.0,39.0,26.0,15.0,10.0,5.0,6.0
2005-414,Hamburg Masters,Clay,64,M,20050509,33,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-2 6-1,3,R32,54.0,4.0,0.0,41.0,25.0,21.0,9.0,7.0,1.0,1.0
2005-414,Hamburg Masters,Clay,64,M,20050509,57,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-4 7-6(3),3,QF,95.0,5.0,2.0,66.0,39.0,26.0,18.0,11.0,1.0,3.0
2005-414,Hamburg Masters,Clay,64,M,20050509,63,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-3 7-5 7-6(4),5,F,133.0,4.0,4.0,112.0,70.0,53.0,29.0,17.0,5.0,5.0
2005-414,Hamburg Masters,Clay,64,M,20050509,1,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-4 6-3,3,R64,73.0,6.0,0.0,49.0,31.0,26.0,14.0,10.0,0.0,0.0
2005-414,Hamburg Masters,Clay,64,M,20050509,49,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-2 6-3,3,R16,67.0,2.0,3.0,55.0,29.0,23.0,12.0,9.0,3.0,4.0
2005-414,Hamburg Masters,Clay,64,M,20050509,61,103819,1.0,,Roger Federer,R,185,SUI,23.7508555784,1.0,6605.0,6-3 6-4,3,SF,72.0,0.0,0.0,62.0,38.0,26.0,16.0,10.0,5.0,6.0
2005-520,Roland Garros,Clay,128,G,20050523,125,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,6-3 4-6 6-4 6-3,5,SF,167.0,3.0,5.0,119.0,74.0,47.0,17.0,19.0,4.0,13.0
2005-520,Roland Garros,Clay,128,G,20050523,113,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,6-1 6-4 6-3,5,R16,102.0,2.0,2.0,77.0,44.0,30.0,22.0,13.0,1.0,2.0
2005-520,Roland Garros,Clay,128,G,20050523,65,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,6-3 7-6(0) 6-2,5,R64,107.0,6.0,3.0,88.0,53.0,43.0,22.0,15.0,1.0,2.0
2005-520,Roland Garros,Clay,128,G,20050523,97,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,7-6(9) 7-5 6-2,5,R32,130.0,11.0,1.0,96.0,63.0,49.0,22.0,16.0,1.0,3.0
2005-520,Roland Garros,Clay,128,G,20050523,121,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,6-2 7-6(3) 6-3,5,QF,124.0,7.0,7.0,92.0,43.0,35.0,28.0,15.0,1.0,3.0
2005-520,Roland Garros,Clay,128,G,20050523,1,103819,1.0,,Roger Federer,R,185,SUI,23.7891854894,1.0,6605.0,6-1 6-4 6-0,5,R128,89.0,2.0,5.0,75.0,47.0,33.0,14.0,12.0,4.0,6.0
2005-500,Halle,Grass,32,A,20050606,31,103819,1.0,,Roger Federer,R,185,SUI,23.8275154004,1.0,6980.0,6-4 6-7(6) 6-4,3,F,125.0,9.0,1.0,97.0,59.0,44.0,28.0,16.0,5.0,6.0
2005-500,Halle,Grass,32,A,20050606,17,103819,1.0,,Roger Federer,R,185,SUI,23.8275154004,1.0,6980.0,6-2 6-4,3,R16,58.0,5.0,1.0,43.0,33.0,27.0,4.0,9.0,0.0,2.0
2005-500,Halle,Grass,32,A,20050606,29,103819,1.0,,Roger Federer,R,185,SUI,23.8275154004,1.0,6980.0,6-4 7-6(9),3,SF,99.0,8.0,0.0,63.0,44.0,40.0,12.0,11.0,0.0,0.0
2005-500,Halle,Grass,32,A,20050606,1,103819,1.0,,Roger Federer,R,185,SUI,23.8275154004,1.0,6980.0,6-7(5) 7-6(6) 6-4,3,R32,141.0,9.0,2.0,112.0,80.0,61.0,18.0,17.0,3.0,5.0
2005-500,Halle,Grass,32,A,20050606,25,103819,1.0,,Roger Federer,R,185,SUI,23.8275154004,1.0,6980.0,6-3 6-4,3,QF,62.0,10.0,2.0,56.0,38.0,30.0,12.0,10.0,3.0,3.0
2005-540,Wimbledon,Grass,128,G,20050620,1,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-4 6-2 6-4,5,R128,110.0,18.0,1.0,72.0,51.0,43.0,12.0,14.0,1.0,2.0
2005-540,Wimbledon,Grass,128,G,20050620,125,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-3 6-4 7-6(4),5,SF,128.0,10.0,3.0,94.0,49.0,42.0,26.0,16.0,0.0,1.0
2005-540,Wimbledon,Grass,128,G,20050620,113,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-3 6-4 7-6(6),5,R16,135.0,12.0,1.0,102.0,67.0,53.0,19.0,16.0,2.0,3.0
2005-540,Wimbledon,Grass,128,G,20050620,97,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-2 6-7(5) 6-1 7-5,5,R32,155.0,14.0,4.0,115.0,81.0,58.0,22.0,20.0,2.0,4.0
2005-540,Wimbledon,Grass,128,G,20050620,65,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-4 6-4 6-1,5,R64,82.0,10.0,1.0,72.0,54.0,46.0,12.0,14.0,2.0,2.0
2005-540,Wimbledon,Grass,128,G,20050620,121,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,7-5 6-2 7-6(2),5,QF,111.0,9.0,0.0,89.0,53.0,41.0,26.0,16.0,2.0,3.0
2005-540,Wimbledon,Grass,128,G,20050620,127,103819,1.0,,Roger Federer,R,185,SUI,23.8658453114,1.0,6980.0,6-2 7-6(2) 6-4,5,F,101.0,12.0,0.0,79.0,49.0,40.0,22.0,15.0,1.0,2.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,1,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,7-6(3) 7-5,3,R64,98.0,4.0,2.0,79.0,50.0,35.0,19.0,12.0,4.0,5.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,63,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,6-3 7-5,3,F,75.0,5.0,1.0,50.0,32.0,28.0,10.0,10.0,1.0,2.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,61,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,4-6 7-5 6-4,3,SF,108.0,12.0,1.0,77.0,49.0,42.0,19.0,16.0,0.0,1.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,49,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,6-3 6-4,3,R16,63.0,14.0,2.0,50.0,37.0,32.0,8.0,10.0,0.0,0.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,57,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,6-4 6-3,3,QF,76.0,7.0,1.0,60.0,38.0,27.0,16.0,10.0,2.0,3.0
2005-422,Cincinnati Masters,Hard,64,M,20050815,33,103819,1.0,,Roger Federer,R,185,SUI,24.0191649555,1.0,6500.0,4-6 6-4 6-4,3,R32,133.0,7.0,2.0,82.0,48.0,37.0,17.0,15.0,2.0,6.0
2005-560,US Open,Hard,128,G,20050829,97,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-3 7-6(6) 6-2,5,R32,114.0,10.0,2.0,95.0,66.0,56.0,13.0,15.0,1.0,2.0
2005-560,US Open,Hard,128,G,20050829,125,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-3 7-6(0) 4-6 6-3,5,SF,178.0,8.0,2.0,150.0,91.0,62.0,34.0,21.0,10.0,13.0
2005-560,US Open,Hard,128,G,20050829,127,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-3 2-6 7-6(1) 6-1,5,F,139.0,19.0,0.0,107.0,81.0,60.0,15.0,19.0,3.0,6.0
2005-560,US Open,Hard,128,G,20050829,121,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-2 6-4 6-1,5,QF,99.0,11.0,0.0,74.0,40.0,32.0,18.0,13.0,3.0,5.0
2005-560,US Open,Hard,128,G,20050829,65,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,7-5 7-5 7-6(2),5,R64,137.0,9.0,3.0,111.0,76.0,61.0,18.0,18.0,4.0,6.0
2005-560,US Open,Hard,128,G,20050829,1,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-1 6-1 6-1,5,R128,63.0,11.0,2.0,63.0,45.0,38.0,9.0,11.0,1.0,1.0
2005-560,US Open,Hard,128,G,20050829,113,103819,1.0,,Roger Federer,R,185,SUI,24.0574948665,1.0,6975.0,6-4 6-7(3) 6-3 6-4,5,R16,180.0,7.0,4.0,133.0,81.0,58.0,31.0,21.0,4.0,6.0
2005-D022,Davis Cup WG PO: SUI vs GBR,Clay,4,D,20050923,1,103819,,,Roger Federer,R,185,SUI,24.1149897331,1.0,6975.0,6-0 6-0 6-2,5,RR,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,17,103819,1.0,,Roger Federer,R,185,SUI,24.1341546886,1.0,6975.0,6-3 6-2,3,R16,63.0,3.0,1.0,66.0,38.0,31.0,14.0,9.0,7.0,7.0
2005-1720,Bangkok,Hard,32,A,20050926,29,103819,1.0,,Roger Federer,R,185,SUI,24.1341546886,1.0,6975.0,6-3 6-4,3,SF,57.0,4.0,2.0,56.0,44.0,33.0,7.0,10.0,2.0,3.0
2005-1720,Bangkok,Hard,32,A,20050926,1,103819,1.0,,Roger Federer,R,185,SUI,24.1341546886,1.0,6975.0,7-6(4) 6-4,3,R32,92.0,5.0,1.0,64.0,41.0,34.0,15.0,11.0,1.0,2.0
2005-1720,Bangkok,Hard,32,A,20050926,25,103819,1.0,,Roger Federer,R,185,SUI,24.1341546886,1.0,6975.0,6-4 6-3,3,QF,71.0,6.0,0.0,50.0,28.0,24.0,13.0,9.0,0.0,0.0
2005-1720,Bangkok,Hard,32,A,20050926,31,103819,1.0,,Roger Federer,R,185,SUI,24.1341546886,1.0,6975.0,6-3 7-5,3,F,86.0,2.0,2.0,67.0,36.0,26.0,21.0,11.0,2.0,3.0
2005-605,Masters Cup,Carpet,8,F,20051114,2,103819,,,Roger Federer,R,185,SUI,24.2683093771,1.0,6225.0,6-3 2-6 7-6(4),3,RR,138.0,4.0,0.0,90.0,52.0,42.0,19.0,15.0,2.0,5.0
2005-605,Masters Cup,Carpet,8,F,20051114,3,103819,,,Roger Federer,R,185,SUI,24.2683093771,1.0,6225.0,6-0 1-6 6-2,3,RR,85.0,3.0,2.0,64.0,46.0,31.0,7.0,10.0,2.0,4.0
2005-605,Masters Cup,Carpet,8,F,20051114,5,103819,,,Roger Federer,R,185,SUI,24.2683093771,1.0,6225.0,6-7(4) 6-7(11) 6-2 6-1 7-6(3),5,F,273.0,9.0,8.0,190.0,113.0,77.0,27.0,26.0,4.0,15.0
2005-605,Masters Cup,Carpet,8,F,20051114,4,103819,,,Roger Federer,R,185,SUI,24.2683093771,1.0,6225.0,6-0 6-0,3,SF,50.0,5.0,0.0,36.0,18.0,14.0,12.0,6.0,1.0,1.0
2005-605,Masters Cup,Carpet,8,F,20051114,1,103819,,,Roger Federer,R,185,SUI,24.2683093771,1.0,6225.0,6-3 2-6 6-4,3,RR,109.0,2.0,3.0,81.0,51.0,37.0,13.0,14.0,4.0,7.0
2006-451,Doha,Hard,32,A,20060102,25,103819,1.0,,Roger Federer,R,185,SUI,24.4024640657,1.0,6725.0,6-4 6-3,3,QF,69.0,3.0,1.0,61.0,43.0,31.0,11.0,10.0,3.0,4.0
2006-451,Doha,Hard,32,A,20060102,29,103819,1.0,,Roger Federer,R,185,SUI,24.4024640657,1.0,6725.0,6-3 6-3,3,SF,70.0,3.0,3.0,55.0,26.0,21.0,19.0,9.0,0.0,0.0
